-0.079834	-0.017334	0.911133
-0.084961	-0.023193	0.922119
-0.080566	-0.029297	0.918701
-0.082031	-0.025879	0.916016
-0.092285	-0.027100	0.918945
-0.093262	-0.024170	0.917725
-0.077148	-0.026855	0.916016
-0.064941	-0.027832	0.928467
-0.081299	-0.030273	0.922607
-0.081299	-0.029541	0.920654
-0.085205	-0.026611	0.909424
-0.088623	-0.024902	0.915039
-0.080566	-0.026367	0.914551
-0.080322	-0.027588	0.917725
-0.092773	-0.024902	0.916992
-0.075439	-0.025391	0.920654
-0.087158	-0.025879	0.908203
-0.081299	-0.028809	0.918457
-0.084229	-0.031250	0.918213
-0.083252	-0.021973	0.917969
-0.081055	-0.026367	0.918945
-0.081299	-0.027588	0.931152
-0.081787	-0.028564	0.916504
-0.081299	-0.026123	0.915527
-0.090820	-0.030518	0.912598
-0.082031	-0.025879	0.935059
-0.085938	-0.027832	0.913574
-0.078857	-0.020020	0.920166
-0.081299	-0.021240	0.917969
-0.083008	-0.029053	0.922852
-0.083008	-0.026855	0.909668
-0.082275	-0.029541	0.913330
-0.084473	-0.023926	0.926270
-0.080566	-0.046875	0.916260
-0.074951	-0.028320	0.918457
-0.081055	-0.024902	0.916992
-0.067383	-0.021973	0.913818
-0.086914	-0.027100	0.922363
-0.083984	-0.028320	0.928223
-0.086914	-0.032471	0.920898
-0.085693	-0.020508	0.925049
-0.082520	-0.024658	0.914062
-0.084473	-0.027588	0.912109
-0.086182	-0.020020	0.918945
-0.085938	-0.026855	0.916504
-0.077393	-0.045410	0.913086
-0.074219	-0.029541	0.910645
-0.080322	-0.029297	0.914062
-0.081055	-0.029785	0.918701
-0.083496	-0.033203	0.914062
-0.079346	-0.022461	0.912842
-0.081299	-0.024414	0.919189
-0.083496	-0.031738	0.907715
-0.079834	-0.025635	0.921631
-0.085449	-0.021240	0.908691
-0.077393	-0.020752	0.907959
-0.077148	-0.026367	0.920654
-0.084229	-0.025879	0.907471
-0.066406	-0.029053	0.911621
-0.081787	-0.020264	0.931152
-0.082275	-0.020752	0.921875
-0.081787	-0.028076	0.919434
-0.074707	-0.027832	0.932617
-0.082275	-0.024170	0.919678
-0.081543	-0.025635	0.908203
-0.076660	-0.030029	0.918945
-0.077881	-0.025391	0.932129
-0.079834	-0.027100	0.914062
-0.083740	-0.026123	0.912842
-0.084717	-0.025635	0.927002
-0.083496	-0.024902	0.923340
-0.082031	-0.024902	0.913086
-0.083252	-0.025879	0.919189
-0.080811	-0.023438	0.923828
-0.076904	-0.029785	0.924072
-0.082520	-0.025391	0.914062
-0.086182	-0.028076	0.912109
-0.084961	-0.031494	0.920654
-0.077393	-0.030029	0.933594
-0.083496	-0.031006	0.922119
-0.080566	-0.025635	0.913086
-0.083984	-0.027100	0.927490
-0.084473	-0.025879	0.915283
-0.081299	-0.016113	0.914795
-0.080566	-0.025146	0.916992
-0.082031	-0.025879	0.917725
-0.084229	-0.026367	0.909180
-0.083984	-0.033936	0.906738
-0.080811	-0.026855	0.923096
-0.088623	-0.019775	0.918213
-0.081787	-0.026611	0.930664
-0.074951	-0.025146	0.919434
-0.080811	-0.027344	0.916260
-0.086426	-0.027832	0.920166
-0.078857	-0.027588	0.906738
-0.084473	-0.024658	0.924072
-0.072510	-0.025635	0.920898
-0.081299	-0.024902	0.932617
-0.085693	-0.030762	0.912598
-0.076904	-0.024658	0.915771
-0.093262	-0.026855	0.910645
-0.086426	-0.031006	0.906738
-0.086182	-0.028809	0.924316
-0.083740	-0.026855	0.918457
-0.080566	-0.026123	0.923584
-0.082031	-0.030029	0.919189
-0.082275	-0.023926	0.920898
-0.080566	-0.030518	0.911865
-0.083984	-0.016113	0.917480
-0.080811	-0.024658	0.920166
-0.086670	-0.032471	0.918457
-0.064941	-0.024170	0.915283
-0.083984	-0.028564	0.915283
-0.084473	-0.024658	0.911865
-0.083252	-0.027832	0.926514
-0.078125	-0.030762	0.920166
-0.082031	-0.028809	0.928223
-0.085205	-0.020264	0.914307
-0.081299	-0.026611	0.921875
-0.082031	-0.023682	0.918945
-0.087402	-0.029053	0.917725
-0.082520	-0.029053	0.918457
-0.085449	-0.016357	0.937012
-0.079102	-0.023193	0.917480
-0.083984	-0.026367	0.921631
-0.077637	-0.024170	0.916992
-0.083252	-0.029053	0.916504
-0.083740	-0.029297	0.923096
-0.081787	-0.025146	0.916992
-0.080811	-0.023682	0.908203
-0.082275	-0.022461	0.909180
-0.079590	-0.020020	0.918701
-0.083740	-0.026855	0.918213
-0.085449	-0.029053	0.920410
-0.088867	-0.043457	0.907959
-0.081055	-0.030518	0.917725
-0.086426	-0.021240	0.917480
-0.084717	-0.024902	0.922852
-0.082764	-0.027344	0.928467
-0.069824	-0.027344	0.918945
-0.084229	-0.021973	0.916504
-0.082275	-0.016113	0.918213
-0.082520	-0.026855	0.913818
-0.084229	-0.023193	0.936768
-0.079834	-0.029541	0.916504
-0.079834	-0.032471	0.916016
-0.086670	-0.026367	0.918457
-0.089844	-0.027832	0.927734
-0.082520	-0.027832	0.920654
-0.075684	-0.024658	0.928223
-0.084717	-0.028809	0.924316
-0.084961	-0.030762	0.920654
-0.081543	-0.030518	0.928467
-0.085938	-0.030273	0.917969
-0.082275	-0.021484	0.919189
-0.085205	-0.025146	0.895508
-0.088623	-0.034180	0.914307
-0.083008	-0.022461	0.913574
-0.086670	-0.025635	0.916504
-0.083740	-0.031006	0.916504
-0.071777	-0.016113	0.915039
-0.085693	-0.024170	0.914551
-0.081055	-0.029053	0.914551
-0.079834	-0.027344	0.923584
-0.085205	-0.028809	0.922363
-0.082031	-0.023438	0.920410
-0.081787	-0.024902	0.909668
-0.066650	-0.040771	0.923096
-0.085205	-0.024170	0.913574
-0.081299	-0.025635	0.915283
-0.084717	-0.027832	0.909912
-0.081299	-0.029053	0.918457
-0.082031	-0.024658	0.922607
-0.083740	-0.028320	0.918945
-0.065674	-0.028320	0.921387
-0.079590	-0.026611	0.918945
-0.087158	-0.025391	0.916504
-0.081543	-0.032715	0.913330
-0.078613	-0.022461	0.907959
-0.080322	-0.031738	0.918945
-0.079102	-0.028564	0.920166
-0.084717	-0.024170	0.925293
-0.078857	-0.024658	0.925537
-0.086670	-0.020264	0.927002
-0.083740	-0.020264	0.917725
-0.077637	-0.020508	0.935059
-0.069824	-0.026123	0.911133
-0.083496	-0.031006	0.922363
-0.067383	-0.025391	0.916016
-0.076904	-0.029053	0.906494
-0.083740	-0.029053	0.916260
-0.081299	-0.026123	0.921143
-0.077881	-0.025879	0.918945
-0.063965	-0.027100	0.919678
-0.084473	-0.024170	0.908203
-0.084717	-0.025635	0.930908
-0.080078	-0.032471	0.914551
-0.071289	-0.026611	0.915527
-0.063477	-0.024902	0.912109
-0.065674	-0.027100	0.909668
-0.082031	-0.035889	0.932617
-0.077881	-0.026855	0.936523
-0.090576	-0.026855	0.921875
-0.082031	-0.024658	0.919189
-0.091797	-0.026367	0.914307
-0.085693	-0.023682	0.914795
-0.084717	-0.031006	0.916992
-0.078857	-0.029541	0.917725
-0.079590	-0.035400	0.919434
-0.080322	-0.030762	0.919434
-0.081299	-0.024658	0.917725
-0.082031	-0.025635	0.932129
-0.082764	-0.028320	0.922363
-0.086914	-0.023682	0.922607
-0.085205	-0.030273	0.915771
-0.082031	-0.029785	0.922119
-0.092773	-0.026123	0.919189
-0.079346	-0.021240	0.907959
-0.089844	-0.028320	0.918213
-0.077148	-0.022705	0.916260
-0.064697	-0.024170	0.925781
-0.083740	-0.016113	0.920410
-0.082031	-0.026611	0.936768
-0.088867	-0.031006	0.918701
-0.091553	-0.027100	0.916260
-0.088623	-0.044189	0.908447
-0.079102	-0.026367	0.922852
-0.085205	-0.045166	0.913818
-0.081299	-0.026367	0.918213
-0.083496	-0.025146	0.933350
-0.077881	-0.023926	0.908691
-0.080811	-0.017578	0.920410
-0.064941	-0.023193	0.921387
-0.079346	-0.024658	0.914307
-0.079102	-0.029541	0.924805
-0.085205	-0.027344	0.934814
-0.078613	-0.028076	0.925293
-0.081055	-0.029541	0.912354
-0.084229	-0.027344	0.920410
-0.083008	-0.046143	0.909912
-0.084229	-0.025635	0.906250
-0.084473	-0.024170	0.918701
-0.083008	-0.024902	0.934082
-0.084961	-0.026855	0.933594
-0.084473	-0.030273	0.909668
-0.080322	-0.023926	0.920166
-0.081055	-0.024414	0.922363
-0.078857	-0.027344	0.931152
-0.083252	-0.025146	0.914307
-0.081787	-0.031006	0.914551
-0.083740	-0.016602	0.922607
-0.086182	-0.025146	0.923584
-0.086426	-0.024902	0.912598
-0.082031	-0.027832	0.915771
-0.086182	-0.028320	0.927979
-0.084473	-0.029297	0.915039
-0.088379	-0.029297	0.916504
-0.080322	-0.031006	0.918945
-0.088135	-0.018799	0.933105
-0.081299	-0.021729	0.906738
-0.080322	-0.038818	0.927246
-0.083984	-0.025635	0.917480
-0.081787	-0.027832	0.922607
-0.082764	-0.019287	0.923096
-0.064697	-0.027100	0.928711
-0.082764	-0.021484	0.934326
-0.083496	-0.028809	0.925781
-0.080078	-0.026123	0.908447
-0.081543	-0.024170	0.918701
-0.067627	-0.032959	0.927002
-0.078857	-0.023438	0.935547
-0.088623	-0.026367	0.929688
-0.081543	-0.025146	0.910156
-0.092529	-0.026367	0.917969
-0.084229	-0.027588	0.929199
-0.085693	-0.021240	0.906738
-0.089355	-0.020020	0.918701
-0.080811	-0.029541	0.921875
-0.078125	-0.019775	0.913086
-0.079346	-0.023438	0.918213
-0.085205	-0.025146	0.924316
-0.086670	-0.028809	0.932129
-0.077393	-0.025391	0.906982
-0.081787	-0.046143	0.921387
-0.079102	-0.028809	0.917236
-0.085449	-0.025391	0.916016
-0.080322	-0.027588	0.909668
-0.084473	-0.023682	0.920898
-0.083252	-0.025879	0.907715
-0.081299	-0.026123	0.908447
-0.081543	-0.027588	0.916016
-0.081299	-0.031494	0.920898
-0.080811	-0.026611	0.920898
-0.087402	-0.027344	0.928467
-0.093750	-0.024170	0.918457
-0.081787	-0.016113	0.925293
-0.079346	-0.032227	0.919434
-0.079834	-0.018799	0.914062
-0.084717	-0.023926	0.916016
-0.084717	-0.019531	0.924316
-0.089355	-0.026611	0.924072
-0.081055	-0.027588	0.918213
-0.083496	-0.024170	0.921387
-0.081787	-0.029053	0.917969
-0.084473	-0.028076	0.919678
-0.081543	-0.030273	0.936768
-0.087646	-0.027832	0.916504
-0.083496	-0.020752	0.916748
-0.083496	-0.021484	0.923096
-0.087891	-0.022461	0.932373
-0.081787	-0.030273	0.933594
-0.077881	-0.022217	0.934814
-0.081299	-0.026123	0.917969
-0.063965	-0.027832	0.912354
-0.081055	-0.026367	0.918701
-0.081055	-0.021484	0.927979
-0.086914	-0.021973	0.923096
-0.089355	-0.026123	0.930420
-0.084717	-0.031006	0.921631
-0.084229	-0.023682	0.916260
-0.069092	-0.026855	0.934570
-0.082275	-0.040527	0.931885
-0.092041	-0.018311	0.924805
-0.078613	-0.030762	0.918457
-0.087158	-0.028320	0.911377
-0.079590	-0.023926	0.917480
-0.081787	-0.030029	0.925293
-0.084473	-0.016357	0.930176
-0.082275	-0.046875	0.913818
-0.092529	-0.028320	0.918213
-0.076172	-0.030029	0.913086
-0.076660	-0.025635	0.926514
-0.081299	-0.017578	0.917480
-0.082031	-0.028809	0.916260
-0.079346	-0.022705	0.906982
-0.084473	-0.030029	0.916016
-0.085205	-0.023193	0.906250
-0.083740	-0.021240	0.909912
-0.081055	-0.030029	0.919922
-0.084717	-0.022705	0.913086
-0.080566	-0.030029	0.920654
-0.069580	-0.028320	0.920898
-0.076416	-0.020508	0.917725
-0.081299	-0.044922	0.917725
-0.085205	-0.021484	0.909424
-0.082520	-0.033447	0.917480
-0.087402	-0.027100	0.935303
-0.084717	-0.023438	0.921631
-0.080078	-0.028809	0.918945
-0.077637	-0.025391	0.916992
-0.079346	-0.023193	0.911377
-0.073975	-0.026367	0.917969
-0.085449	-0.031738	0.935547
-0.084229	-0.026123	0.925781
-0.093750	-0.027832	0.921387
-0.080322	-0.026367	0.921631
-0.080078	-0.031250	0.915527
-0.081055	-0.023193	0.924561
-0.078857	-0.025635	0.919678
-0.083252	-0.042969	0.922363
-0.081299	-0.026123	0.925537
-0.085205	-0.022705	0.917480
-0.083496	-0.030518	0.923096
-0.080078	-0.026855	0.920898
-0.080322	-0.025391	0.921387
-0.080322	-0.023193	0.921631
-0.083984	-0.020996	0.924316
-0.085205	-0.024170	0.907959
-0.074463	-0.021729	0.926758
-0.065674	-0.025635	0.917969
-0.063477	-0.028809	0.920410
-0.082031	-0.026123	0.906982
-0.077393	-0.043701	0.917480
-0.083496	-0.027100	0.926758
-0.082764	-0.022461	0.917725
-0.079590	-0.025146	0.933350
-0.080811	-0.026611	0.934082
-0.085205	-0.043945	0.923340
-0.080078	-0.043945	0.906494
-0.082520	-0.018555	0.923828
-0.080811	-0.018311	0.918945
-0.092041	-0.023193	0.917969
-0.093018	-0.028076	0.920410
-0.080078	-0.027832	0.912354
-0.064941	-0.022217	0.910889
-0.076904	-0.025391	0.917236
-0.066406	-0.025879	0.919922
-0.081543	-0.023438	0.918213
-0.086670	-0.041016	0.925293
-0.062744	-0.021240	0.911865
-0.086914	-0.016602	0.918945
-0.078125	-0.015869	0.910889
-0.083740	-0.030029	0.914795
-0.080078	-0.028564	0.910645
-0.080322	-0.028809	0.919678
-0.082764	-0.027100	0.919189
-0.092285	-0.023682	0.914062
-0.081299	-0.027344	0.925781
-0.082031	-0.017090	0.922119
-0.081787	-0.029053	0.926025
-0.081543	-0.030762	0.920654
-0.083496	-0.029297	0.936768
-0.084473	-0.027100	0.922363
-0.081299	-0.032471	0.915283
-0.065186	-0.044922	0.919434
-0.089111	-0.022217	0.922363
-0.079834	-0.027588	0.913330
-0.080078	-0.022217	0.909180
-0.085449	-0.029297	0.914551
-0.080811	-0.030273	0.908447
-0.078613	-0.018555	0.922363
-0.078369	-0.029541	0.928711
-0.082031	-0.030029	0.922119
-0.082031	-0.029541	0.917969
-0.085693	-0.026855	0.920410
-0.083496	-0.032715	0.919189
-0.070068	-0.027588	0.921875
-0.087402	-0.026123	0.912354
-0.082031	-0.023193	0.917725
-0.080078	-0.028076	0.916992
-0.082520	-0.026367	0.933105
-0.082764	-0.024902	0.924561
-0.088867	-0.029297	0.911377
-0.072021	-0.030029	0.917236
-0.091797	-0.016602	0.923584
-0.085938	-0.028809	0.907471
-0.082520	-0.027100	0.919189
-0.085205	-0.043457	0.911377
-0.080566	-0.033691	0.913086
-0.086182	-0.027100	0.906494
-0.079834	-0.020264	0.924316
-0.086426	-0.029053	0.914551
-0.082520	-0.031006	0.908691
-0.087646	-0.027832	0.918213
-0.081787	-0.024170	0.910889
-0.066162	-0.017090	0.920166
-0.081055	-0.029541	0.919189
-0.083740	-0.033447	0.926758
-0.073975	-0.034180	0.911621
-0.084717	-0.026123	0.927002
-0.074951	-0.027588	0.917236
-0.087646	-0.022705	0.910400
-0.086426	-0.029541	0.920166
-0.079346	-0.028076	0.918457
-0.082031	-0.025635	0.921387
-0.083984	-0.035156	0.933105
-0.088135	-0.024170	0.919434
-0.079346	-0.020508	0.937012
-0.083496	-0.022217	0.927002
-0.083252	-0.025146	0.919922
-0.086426	-0.029785	0.915039
-0.080078	-0.025146	0.917969
-0.084717	-0.030273	0.917725
-0.084229	-0.026611	0.914062
-0.080322	-0.028564	0.921875
-0.081055	-0.027832	0.915283
-0.083740	-0.021484	0.914551
-0.087158	-0.028076	0.916504
-0.080078	-0.027100	0.936768
-0.086426	-0.029541	0.920898
-0.078613	-0.025635	0.908447
-0.087646	-0.030273	0.915771
-0.089111	-0.016846	0.920898
-0.079102	-0.025879	0.919922
-0.083496	-0.026123	0.909424
-0.081787	-0.028809	0.922852
-0.083740	-0.026855	0.908691
-0.083008	-0.023682	0.920898
-0.082520	-0.025391	0.921387
-0.083984	-0.020508	0.918945
-0.080811	-0.026123	0.916260
-0.081543	-0.027100	0.933105
-0.083252	-0.032227	0.919922
-0.081299	-0.026123	0.911865
-0.083496	-0.021484	0.915771
-0.083252	-0.026855	0.907715
-0.081787	-0.025635	0.919922
-0.085205	-0.022949	0.914551
-0.069824	-0.029541	0.909180
-0.081543	-0.024414	0.918945
-0.084717	-0.026611	0.935059
-0.085449	-0.022217	0.907959
-0.084229	-0.027344	0.930176
-0.082764	-0.028320	0.915771
-0.083008	-0.017334	0.928955
-0.078125	-0.026123	0.916260
-0.084717	-0.023926	0.913818
-0.081543	-0.021240	0.910645
-0.081787	-0.027588	0.916260
-0.066406	-0.025879	0.925049
-0.087158	-0.022705	0.908936
-0.074951	-0.020508	0.915771
-0.083740	-0.029053	0.903320
-0.080566	-0.025879	0.908936
-0.085938	-0.025146	0.919189
-0.082520	-0.026123	0.908936
-0.070068	-0.025635	0.909912
-0.083496	-0.039062	0.911621
-0.084961	-0.028564	0.922119
-0.091553	-0.023193	0.917236
-0.081787	-0.025391	0.914795
-0.064453	-0.022461	0.918945
-0.081543	-0.020996	0.931396
-0.085693	-0.024170	0.920166
-0.080078	-0.025635	0.930908
-0.079834	-0.028320	0.931641
-0.080566	-0.025635	0.924805
-0.082275	-0.026367	0.919678
-0.079346	-0.028809	0.927002
-0.082520	-0.029053	0.915771
-0.086914	-0.026611	0.918945
-0.075684	-0.028809	0.912354
-0.081299	-0.028809	0.919189
-0.090332	-0.019775	0.918457
-0.086182	-0.022217	0.918945
-0.087891	-0.028320	0.910645
-0.079346	-0.024414	0.933594
-0.079346	-0.021240	0.909424
-0.068359	-0.027344	0.915527
-0.089844	-0.030518	0.916992
-0.082764	-0.027588	0.915527
-0.083740	-0.022705	0.916992
-0.078613	-0.020020	0.915039
-0.083496	-0.023926	0.916504
-0.087402	-0.016113	0.916260
-0.084229	-0.025635	0.915039
-0.084229	-0.019043	0.933105
-0.082275	-0.023193	0.922119
-0.086670	-0.031006	0.919189
-0.081055	-0.033203	0.922607
-0.084961	-0.022461	0.912354
-0.080811	-0.026855	0.924072
-0.092529	-0.027588	0.934326
-0.085693	-0.029053	0.915527
-0.080566	-0.027588	0.921875
-0.086182	-0.029541	0.907959
-0.079590	-0.027832	0.924316
-0.080566	-0.023438	0.935791
-0.082764	-0.021973	0.924805
-0.083984	-0.025635	0.917236
-0.083740	-0.027588	0.908447
-0.083252	-0.028564	0.922852
-0.085449	-0.029785	0.915283
-0.082764	-0.026123	0.915771
-0.069092	-0.025635	0.925781
-0.084961	-0.025635	0.920898
-0.084717	-0.027588	0.918701
-0.080078	-0.018799	0.918457
-0.082764	-0.029785	0.906250
-0.066650	-0.029541	0.928467
-0.082764	-0.027832	0.908203
-0.083740	-0.023193	0.911133
-0.084717	-0.027832	0.922363
-0.080322	-0.028809	0.917480
-0.092773	-0.030029	0.919678
-0.080322	-0.029541	0.921631
-0.083496	-0.030029	0.922607
-0.083252	-0.029297	0.918945
-0.086182	-0.028564	0.918701
-0.086670	-0.029053	0.912354
-0.085205	-0.028564	0.918457
-0.065674	-0.024902	0.915039
-0.079590	-0.021484	0.865234
-0.034668	-0.040039	0.919922
-0.056641	-0.019043	0.967285
-0.130127	-0.024170	0.942139
-0.093750	-0.022705	0.878662
-0.056396	-0.036133	0.923340
-0.090820	-0.016113	0.915527
-0.075684	-0.023682	0.918701
-0.083008	-0.018311	0.902344
-0.069092	-0.026855	0.933594
-0.104004	-0.028809	0.920410
-0.070557	-0.024414	0.920898
-0.083252	-0.030273	0.934570
-0.077637	-0.017578	0.908447
-0.071777	-0.024170	0.903076
-0.074951	0.041748	0.916992
-0.045654	0.236328	0.964111
-0.063965	0.330811	0.999756
-0.063721	0.359619	0.947510
0.015625	0.381104	0.904541
0.036621	0.373291	0.941650
0.042236	0.344482	0.947510
-0.024658	0.007568	0.923828
-0.008057	-0.034912	0.888184
-0.035889	-0.108398	0.912109
-0.056396	-0.037109	0.843994
-0.041016	0.057861	0.909668
-0.010010	0.170410	0.946289
-0.025635	0.139893	0.903564
0.022949	0.206543	0.937744
0.008057	0.291504	0.941650
0.035889	0.394287	0.924805
0.041748	0.528320	0.918213
0.067627	0.645752	0.911133
0.077881	0.681396	0.922607
0.048828	0.695068	0.947021
0.071289	0.678223	0.930908
0.031738	0.580078	0.923340
0.007080	0.551514	0.931641
-0.010254	0.497070	1.289307
-0.376953	-1.853271	0.792969
-0.164551	-2.000000	0.434082
-1.314209	-0.989258	1.059326
-0.316162	0.120850	1.201660
0.002686	0.227295	1.215332
0.561279	0.565918	1.099854
0.433105	0.135742	0.778076
0.239258	0.137207	0.792480
0.329102	0.207031	0.921631
0.229736	0.219971	0.947510
0.141357	0.177490	0.929199
0.114014	0.138184	0.927979
0.106445	0.125732	0.997070
0.077881	0.117920	1.043701
0.031738	0.131836	1.085693
0.019531	0.165283	1.126709
-0.034912	0.231934	1.088867
-0.040039	0.227539	1.024414
-0.108154	0.206543	1.084473
-0.170898	0.137695	1.166260
-0.195312	0.123779	1.147949
-0.346680	0.026611	1.272461
-0.355713	0.018799	1.357910
-0.404541	-0.028320	1.181152
-0.246094	0.039795	1.240723
-0.094971	0.038818	1.167725
-0.020020	0.020508	1.100098
0.052979	0.021240	1.095703
0.082764	0.011719	1.151367
0.061035	-0.011475	1.182617
0.012451	-0.024414	1.305908
-0.026855	-0.038574	1.369629
-0.046143	-0.031006	1.396484
-0.028809	-0.020508	1.431885
-0.007324	-0.043701	1.427979
-0.023926	-0.066406	1.399414
-0.006348	-0.017822	1.344727
-0.000977	0.058105	1.336670
-0.031982	0.131348	1.011230
0.049316	0.139160	1.045898
-0.128662	0.398926	1.269043
-0.289551	0.420166	1.276611
-0.256348	0.062012	1.237793
-0.227539	-0.131592	1.243408
-0.188965	-0.115723	1.289307
-0.188721	-0.044922	1.270752
-0.190918	0.076660	1.275391
-0.175293	0.109131	1.248047
-0.194580	0.118652	1.177734
-0.221436	0.130615	1.169434
-0.311768	0.127930	1.209473
-0.370850	0.150635	1.211182
-0.425537	0.156738	1.228271
-0.442871	0.176514	1.161621
-0.435059	0.206055	1.130371
-0.415527	0.216064	1.055176
-0.347656	0.233887	0.991211
-0.305420	0.258545	0.973633
-0.277588	0.264648	1.007324
-0.254150	0.251221	0.983887
-0.253906	0.248047	0.968262
-0.255615	0.240967	0.961914
-0.267090	0.219727	0.980957
-0.292236	0.236816	1.007324
-0.313721	0.239502	1.030273
-0.345947	0.207764	0.959717
-0.394775	0.202393	0.992920
-0.392090	0.180908	0.896973
-0.410156	0.054688	0.950439
-0.512451	-0.013428	1.010010
-0.602051	-0.004639	1.001221
-0.671143	0.045898	1.007324
-0.657227	0.114014	0.956299
-0.630615	0.146484	0.961426
-0.626465	0.118408	0.951660
-0.606934	0.054199	0.917969
-0.592773	0.035645	0.901855
-0.588867	0.036621	0.904541
-0.567383	0.055664	0.901855
-0.606689	0.081787	0.859131
-0.624512	0.068604	0.805420
-0.609863	0.067627	0.799072
-0.603271	0.088379	0.773926
-0.580811	0.115479	0.772461
-0.582520	0.120850	0.805664
-0.590088	0.193359	1.130859
-0.489502	0.148682	1.082520
-0.444336	-0.019531	0.737305
-0.558350	0.041992	0.797607
-0.646973	0.183594	0.604004
-0.822510	0.288086	0.147461
-0.722168	0.269775	0.599854
-0.754150	0.480713	0.505127
-0.726562	0.476074	-0.071045
-0.439453	0.253662	0.430664
-0.825195	0.363281	0.130859
-0.542236	0.173340	0.357666
-0.505127	0.000732	0.068359
-0.452393	-0.112061	0.179932
-0.480225	0.401611	0.323975
-0.444336	0.184814	0.254639
-0.628174	0.052979	1.995850
0.573242	-0.764893	-0.140686
-2.000000	0.592285	-0.674072
-0.850098	0.000977	0.180176
-0.753418	0.029297	0.448242
-0.902832	0.115967	0.466309
-0.931152	0.184814	0.405518
-0.851074	0.123779	0.359619
-0.813232	0.096924	0.379639
-0.819824	0.058594	0.405273
-0.826904	0.002441	0.355957
-0.862305	-0.005859	0.366943
-0.901123	-0.034180	0.319824
-0.896484	-0.048828	0.308105
-0.888672	-0.033936	0.297363
-0.845215	-0.040039	0.272461
-0.811035	-0.058838	0.241943
-0.803467	-0.063965	0.255127
-0.791748	-0.089844	0.238037
-0.794434	-0.124512	0.228027
-0.800049	-0.123779	0.241455
-0.821289	-0.118896	0.233154
-0.794678	-0.097168	0.244873
-0.761475	-0.083252	0.237061
-0.739746	-0.055420	0.232422
-0.705811	-0.056152	0.191895
-0.674316	-0.057129	0.184814
-0.667969	-0.017090	0.212158
-0.683105	-0.049805	0.212158
-0.673340	-0.093750	0.226318
-0.674561	-0.104736	0.236816
-0.675781	-0.107910	0.249023
-0.685303	-0.100098	0.201904
-0.677734	-0.087158	0.097900
-0.680176	-0.063477	0.061279
-0.718994	-0.057861	0.083984
-0.811768	-0.055908	0.139404
-0.841553	-0.068115	0.128662
-0.843262	-0.041260	0.112305
-0.840332	-0.004883	0.055908
-0.835938	0.044189	0.039551
-0.840332	0.053223	0.058838
